,Price,ordinal_encoder__district,one_hot_encoder__street_Інститутська,one_hot_encoder__street_Іскрівська,one_hot_encoder__street_Автозаводська,one_hot_encoder__street_Азербайджанська,one_hot_encoder__street_Антоновича,one_hot_encoder__street_Багговутівська,one_hot_encoder__street_Балтійський,one_hot_encoder__street_Басейна,one_hot_encoder__street_Бережанська,one_hot_encoder__street_Березова,one_hot_encoder__street_Берковецька,one_hot_encoder__street_Богатирська,one_hot_encoder__street_Богданівська,one_hot_encoder__street_Болсуновська,one_hot_encoder__street_Бориспільська,one_hot_encoder__street_Борщагівська,one_hot_encoder__street_Братиславська,one_hot_encoder__street_Будищанська,one_hot_encoder__street_Будівельників,one_hot_encoder__street_Бульварно-Кудрявська,one_hot_encoder__street_Білоруська,one_hot_encoder__street_Васильківська,one_hot_encoder__street_Васильченка,one_hot_encoder__street_Введенська,one_hot_encoder__street_Велика Васильківська,one_hot_encoder__street_Верховинна,one_hot_encoder__street_Визволителів,one_hot_encoder__street_Виноградний,one_hot_encoder__street_Вишгородська,one_hot_encoder__street_Вишняківська,one_hot_encoder__street_Волгоградська,one_hot_encoder__street_Володимирська,one_hot_encoder__street_Воскресенська,one_hot_encoder__street_Героїв Дніпра,one_hot_encoder__street_Героїв Севастополя,one_hot_encoder__street_Героїв Сталінграда,one_hot_encoder__street_Герцена,one_hot_encoder__street_Глибочицька,one_hot_encoder__street_Гоголівська,one_hot_encoder__street_Голосіївська,one_hot_encoder__street_Голосіївський,one_hot_encoder__street_Гусовського,one_hot_encoder__street_Деміївська,one_hot_encoder__street_Депутатська,one_hot_encoder__street_Деревлянська,one_hot_encoder__street_Дмитрівська,one_hot_encoder__street_Дніпровська,one_hot_encoder__street_Дорогожицька,one_hot_encoder__street_Драгоманова,one_hot_encoder__street_Дружби Народів,one_hot_encoder__street_Ділова,one_hot_encoder__street_Електриків,one_hot_encoder__street_Ентузіастів,one_hot_encoder__street_Жилянська,one_hot_encoder__street_Жмеринська,one_hot_encoder__street_Жолудєва,one_hot_encoder__street_Заньковецької,one_hot_encoder__street_Зарічна,one_hot_encoder__street_Звіринецька,one_hot_encoder__street_Здолбунівська,one_hot_encoder__street_Зодчих,one_hot_encoder__street_Йорданська,one_hot_encoder__street_Кайсарова,one_hot_encoder__street_Канівська,one_hot_encoder__street_Каховська,one_hot_encoder__street_Клеманська,one_hot_encoder__street_Княжий Затон,one_hot_encoder__street_Ковальський,one_hot_encoder__street_Ковпака,one_hot_encoder__street_Коломийський,one_hot_encoder__street_Кольцова,one_hot_encoder__street_Комбінатна,one_hot_encoder__street_Коперніка,one_hot_encoder__street_Костанайська,one_hot_encoder__street_Крайня,one_hot_encoder__street_Краківська,one_hot_encoder__street_Кримська,one_hot_encoder__street_Кропивницького,one_hot_encoder__street_Кубанської України,one_hot_encoder__street_Кудрявська,one_hot_encoder__street_Курнатовського,one_hot_encoder__street_Лабораторна,one_hot_encoder__street_Лабораторний,one_hot_encoder__street_Лаврська,one_hot_encoder__street_Лейпцизька,one_hot_encoder__street_Ломоносова,one_hot_encoder__street_Максимовича,one_hot_encoder__street_Малоземельна,one_hot_encoder__street_Малопідвальна,one_hot_encoder__street_Маяковського,one_hot_encoder__street_Метрологічна,one_hot_encoder__street_Мечнікова,one_hot_encoder__street_Миколи Голего,one_hot_encoder__street_Микільсько-Слобідська,one_hot_encoder__street_Милославська,one_hot_encoder__street_Миропільська,one_hot_encoder__street_Московська,one_hot_encoder__street_Мінський,one_hot_encoder__street_Мічуріна,one_hot_encoder__street_Набережно-Корчуватська,one_hot_encoder__street_Набережно-Рибальська,one_hot_encoder__street_Назарівська,one_hot_encoder__street_Науки,one_hot_encoder__street_Новгородська,one_hot_encoder__street_Новогоспітальна,one_hot_encoder__street_Новопольова,one_hot_encoder__street_Німанська,one_hot_encoder__street_Оболонський,one_hot_encoder__street_Озерна,one_hot_encoder__street_Олевська,one_hot_encoder__street_Освіти,one_hot_encoder__street_Осокорська,one_hot_encoder__street_Павлівська,one_hot_encoder__street_Паторжинського,one_hot_encoder__street_Перемоги,one_hot_encoder__street_Перова,one_hot_encoder__street_Петропавлівська,one_hot_encoder__street_Повітрофлотський,one_hot_encoder__street_Пожарського,one_hot_encoder__street_Полкова,one_hot_encoder__street_Польова,one_hot_encoder__street_Правди,one_hot_encoder__street_Празька,one_hot_encoder__street_Предславинська,one_hot_encoder__street_Преображенська,one_hot_encoder__street_Причальна,one_hot_encoder__street_Протасів Яр,one_hot_encoder__street_Пушкінська,one_hot_encoder__street_Північно-Сирецька,one_hot_encoder__street_Райдужна,one_hot_encoder__street_Ревуцького,one_hot_encoder__street_Регенераторна,one_hot_encoder__street_Редутна,one_hot_encoder__street_Рибальська,one_hot_encoder__street_Русанівський,one_hot_encoder__street_Саксаганського,one_hot_encoder__street_Салютна,one_hot_encoder__street_Саперне Поле,one_hot_encoder__street_Саперно-Слобідська,one_hot_encoder__street_Світлицького,one_hot_encoder__street_Славгородська,one_hot_encoder__street_Солом'янська,one_hot_encoder__street_Сонячна,one_hot_encoder__street_Сормовська,one_hot_encoder__street_Срібнокільська,one_hot_encoder__street_Старонаводницька,one_hot_encoder__street_Січових Стрільців,one_hot_encoder__street_Тарасівська,one_hot_encoder__street_Теремківська,one_hot_encoder__street_Тираспольська,one_hot_encoder__street_Толстого,one_hot_encoder__street_Трускавецька,one_hot_encoder__street_Тургенєвська,one_hot_encoder__street_Урлівська,one_hot_encoder__street_Ушинського,one_hot_encoder__street_Хрещатик,one_hot_encoder__street_Центральна,one_hot_encoder__street_Чоколівський,one_hot_encoder__street_Шевченка,one_hot_encoder__street_Шовковична,one_hot_encoder__street_Шолуденка,one_hot_encoder__street_Щекавицька,one_hot_encoder__street_Юнацька,one_hot_encoder__street_Ясинуватський,numeric_encoder__rooms,numeric_encoder__price_per_m2,numeric_encoder__level,numeric_encoder__levels,numeric_encoder__year,numeric_encoder__area_total,numeric_encoder__area_living,numeric_encoder__area_kitchen,numeric_encoder__area_comfort
0,30970.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024635427664625445,0.34375,0.32352941176470584,0.936507936507935,0.007999999999999993,0.009677419354838714,0.026666666666666665,0.033444816053511704
1,82000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.003583334933036428,0.53125,0.7058823529411764,0.9047619047619033,0.104,0.08709677419354839,0.14666666666666667,0.043478260869565216
2,135000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.008676789587852493,0.46875,0.6176470588235294,0.928571428571427,0.10666666666666667,0.04838709677419355,0.2,0.07357859531772575
3,84000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0035321444339930508,0.15625,0.7058823529411764,0.9047619047619033,0.10933333333333332,0.08709677419354839,0.2,0.03678929765886287
4,60000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004747918786273267,0.03125,0.7058823529411764,0.9047619047619033,0.04266666666666666,0.08709677419354839,0.14666666666666667,0.0
5,900000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018422180843235495,0.6875,0.6470588235294117,0.928571428571427,0.6,0.08709677419354839,0.14666666666666667,0.6655518394648829
6,85000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0038840791149162713,0.09375,0.6470588235294117,0.9047619047619033,0.104,0.06451612903225806,0.22666666666666666,0.046822742474916385
7,117000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0043511924186870905,0.40625,0.7058823529411764,0.9047619047619033,0.11733333333333333,0.08709677419354839,0.14666666666666667,0.06020066889632107
8,135000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005317413088130843,0.4375,0.5882352941176471,0.928571428571427,0.16533333333333333,0.016129032258064516,0.49333333333333335,0.10702341137123746
9,100000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.004395984105350047,0.4375,0.6176470588235294,0.8888888888888875,0.12266666666666666,0.06451612903225806,0.12,0.09698996655518395
